,store_id,region,type_of_business,amount,Date
2019-01-09,1088,부산 동래구,치킨 전문점,122157.14285714287,2019-01-09
2019-01-23,1088,부산 동래구,치킨 전문점,197214.2857142857,2019-01-23
2019-02-06,1088,부산 동래구,치킨 전문점,158628.57142857142,2019-02-06
2019-02-20,1088,부산 동래구,치킨 전문점,63571.42857142857,2019-02-20
2016-06-01,1096,전북 남원시,두발 미용업,147571.42857142858,2016-06-01
2016-06-15,1096,전북 남원시,두발 미용업,126000.00000000001,2016-06-15
2016-06-29,1096,전북 남원시,두발 미용업,263857.14285714284,2016-06-29
2016-07-13,1096,전북 남원시,두발 미용업,137142.85714285716,2016-07-13
2016-07-27,1096,전북 남원시,두발 미용업,222714.28571428568,2016-07-27
2016-08-10,1096,전북 남원시,두발 미용업,179571.42857142855,2016-08-10
2016-08-24,1096,전북 남원시,두발 미용업,201857.14285714287,2016-08-24
2016-09-07,1096,전북 남원시,두발 미용업,189714.28571428574,2016-09-07
2016-09-21,1096,전북 남원시,두발 미용업,226428.5714285714,2016-09-21
2016-10-05,1096,전북 남원시,두발 미용업,220714.28571428574,2016-10-05
2016-10-19,1096,전북 남원시,두발 미용업,234142.8571428572,2016-10-19
2016-11-02,1096,전북 남원시,두발 미용업,175142.85714285716,2016-11-02
2016-11-16,1096,전북 남원시,두발 미용업,281857.14285714284,2016-11-16
2016-11-30,1096,전북 남원시,두발 미용업,148571.42857142855,2016-11-30
2016-12-14,1096,전북 남원시,두발 미용업,246571.42857142858,2016-12-14
2016-12-28,1096,전북 남원시,두발 미용업,255285.7142857143,2016-12-28
2017-01-11,1096,전북 남원시,두발 미용업,183000.0,2017-01-11
2017-01-25,1096,전북 남원시,두발 미용업,60714.28571428572,2017-01-25
2017-02-08,1096,전북 남원시,두발 미용업,141000.00000000003,2017-02-08
2017-02-22,1096,전북 남원시,두발 미용업,289857.1428571429,2017-02-22
2017-03-08,1096,전북 남원시,두발 미용업,267428.5714285714,2017-03-08
2017-03-22,1096,전북 남원시,두발 미용업,134142.85714285713,2017-03-22
2017-04-05,1096,전북 남원시,두발 미용업,320571.42857142864,2017-04-05
2017-04-19,1096,전북 남원시,두발 미용업,269428.5714285714,2017-04-19
2017-05-03,1096,전북 남원시,두발 미용업,183285.71428571432,2017-05-03
2017-05-17,1096,전북 남원시,두발 미용업,230142.85714285713,2017-05-17
2017-05-31,1096,전북 남원시,두발 미용업,256142.8571428571,2017-05-31
2017-06-14,1096,전북 남원시,두발 미용업,196142.85714285713,2017-06-14
2017-06-28,1096,전북 남원시,두발 미용업,184285.71428571432,2017-06-28
2017-07-12,1096,전북 남원시,두발 미용업,178571.42857142852,2017-07-12
2017-07-26,1096,전북 남원시,두발 미용업,201857.14285714284,2017-07-26
2017-08-09,1096,전북 남원시,두발 미용업,128571.42857142861,2017-08-09
2017-08-23,1096,전북 남원시,두발 미용업,298142.8571428571,2017-08-23
2017-09-06,1096,전북 남원시,두발 미용업,177428.57142857142,2017-09-06
2017-09-20,1096,전북 남원시,두발 미용업,270714.2857142857,2017-09-20
2017-10-04,1096,전북 남원시,두발 미용업,108285.71428571428,2017-10-04
2017-10-18,1096,전북 남원시,두발 미용업,177000.0,2017-10-18
2017-11-01,1096,전북 남원시,두발 미용업,270714.28571428574,2017-11-01
2017-11-15,1096,전북 남원시,두발 미용업,217571.42857142855,2017-11-15
2017-11-29,1096,전북 남원시,두발 미용업,199714.2857142857,2017-11-29
2017-12-13,1096,전북 남원시,두발 미용업,194714.28571428574,2017-12-13
2017-12-27,1096,전북 남원시,두발 미용업,332785.7142857143,2017-12-27
2018-01-10,1096,전북 남원시,두발 미용업,205285.71428571432,2018-01-10
2018-01-24,1096,전북 남원시,두발 미용업,217285.71428571426,2018-01-24
2018-02-07,1096,전북 남원시,두발 미용업,168428.57142857142,2018-02-07
2018-02-21,1096,전북 남원시,두발 미용업,164857.14285714287,2018-02-21
2018-03-07,1096,전북 남원시,두발 미용업,242285.71428571432,2018-03-07
2018-03-21,1096,전북 남원시,두발 미용업,204571.42857142855,2018-03-21
2018-04-04,1096,전북 남원시,두발 미용업,131000.0,2018-04-04
2018-04-18,1096,전북 남원시,두발 미용업,140571.42857142858,2018-04-18
2018-05-02,1096,전북 남원시,두발 미용업,197000.0,2018-05-02
2018-05-16,1096,전북 남원시,두발 미용업,262285.71428571426,2018-05-16
2018-05-30,1096,전북 남원시,두발 미용업,224428.57142857142,2018-05-30
2018-06-13,1096,전북 남원시,두발 미용업,383428.57142857136,2018-06-13
2018-06-27,1096,전북 남원시,두발 미용업,229571.42857142858,2018-06-27
2018-07-11,1096,전북 남원시,두발 미용업,310285.7142857143,2018-07-11
2018-07-25,1096,전북 남원시,두발 미용업,181142.85714285713,2018-07-25
2018-08-08,1096,전북 남원시,두발 미용업,363571.4285714286,2018-08-08
2018-08-22,1096,전북 남원시,두발 미용업,177714.28571428574,2018-08-22
2018-09-05,1096,전북 남원시,두발 미용업,363142.85714285704,2018-09-05
2018-09-19,1096,전북 남원시,두발 미용업,241285.71428571432,2018-09-19
2018-10-03,1096,전북 남원시,두발 미용업,235857.14285714284,2018-10-03
2018-10-17,1096,전북 남원시,두발 미용업,196857.14285714284,2018-10-17
2018-10-31,1096,전북 남원시,두발 미용업,231999.99999999997,2018-10-31
2018-11-14,1096,전북 남원시,두발 미용업,236428.57142857145,2018-11-14
2018-11-28,1096,전북 남원시,두발 미용업,294714.28571428574,2018-11-28
2018-12-12,1096,전북 남원시,두발 미용업,228285.71428571426,2018-12-12
2018-12-26,1096,전북 남원시,두발 미용업,247000.0,2018-12-26
2019-01-09,1096,전북 남원시,두발 미용업,232571.42857142858,2019-01-09
2019-01-23,1096,전북 남원시,두발 미용업,308857.14285714284,2019-01-23
2019-02-06,1096,전북 남원시,두발 미용업,190714.2857142857,2019-02-06
2019-02-20,1096,전북 남원시,두발 미용업,197000.0,2019-02-20
2016-06-01,1100,광주 북구,의복 소매업,255000.0,2016-06-01
2016-06-15,1100,광주 북구,의복 소매업,199857.14285714284,2016-06-15
2016-06-29,1100,광주 북구,의복 소매업,191428.57142857145,2016-06-29
2016-07-13,1100,광주 북구,의복 소매업,314285.7142857143,2016-07-13
2016-07-27,1100,광주 북구,의복 소매업,131714.2857142857,2016-07-27
2016-08-10,1100,광주 북구,의복 소매업,108000.0,2016-08-10
2016-08-24,1100,광주 북구,의복 소매업,207000.0,2016-08-24
2016-09-07,1100,광주 북구,의복 소매업,253571.4285714286,2016-09-07
2016-09-21,1100,광주 북구,의복 소매업,204857.1428571429,2016-09-21
2016-10-05,1100,광주 북구,의복 소매업,350428.57142857136,2016-10-05
2016-10-19,1100,광주 북구,의복 소매업,284428.57142857136,2016-10-19
2016-11-02,1100,광주 북구,의복 소매업,238000.0,2016-11-02
2016-11-16,1100,광주 북구,의복 소매업,132571.42857142858,2016-11-16
2016-11-30,1100,광주 북구,의복 소매업,225571.42857142858,2016-11-30
2016-12-14,1100,광주 북구,의복 소매업,209000.00000000006,2016-12-14
2016-12-28,1100,광주 북구,의복 소매업,128000.0,2016-12-28
2017-01-11,1100,광주 북구,의복 소매업,95714.28571428571,2017-01-11
2017-01-25,1100,광주 북구,의복 소매업,171285.71428571432,2017-01-25
2017-02-08,1100,광주 북구,의복 소매업,139285.7142857143,2017-02-08
2017-02-22,1100,광주 북구,의복 소매업,178428.57142857145,2017-02-22
2017-03-08,1100,광주 북구,의복 소매업,269571.4285714286,2017-03-08
2017-03-22,1100,광주 북구,의복 소매업,235428.57142857142,2017-03-22
2017-04-05,1100,광주 북구,의복 소매업,348571.4285714286,2017-04-05
2017-04-19,1100,광주 북구,의복 소매업,213714.28571428568,2017-04-19
2017-05-03,1100,광주 북구,의복 소매업,198571.4285714286,2017-05-03
2017-05-17,1100,광주 북구,의복 소매업,238142.8571428571,2017-05-17
2017-05-31,1100,광주 북구,의복 소매업,158428.5714285714,2017-05-31
2017-06-14,1100,광주 북구,의복 소매업,232000.0,2017-06-14
2017-06-28,1100,광주 북구,의복 소매업,177000.0,2017-06-28
2017-07-12,1100,광주 북구,의복 소매업,212857.14285714284,2017-07-12
2017-07-26,1100,광주 북구,의복 소매업,156142.85714285713,2017-07-26
2017-08-09,1100,광주 북구,의복 소매업,72285.71428571429,2017-08-09
2017-08-23,1100,광주 북구,의복 소매업,197142.85714285713,2017-08-23
2017-09-06,1100,광주 북구,의복 소매업,216857.14285714287,2017-09-06
2017-09-20,1100,광주 북구,의복 소매업,383000.0,2017-09-20
2017-10-04,1100,광주 북구,의복 소매업,139857.14285714287,2017-10-04
2017-10-18,1100,광주 북구,의복 소매업,260571.42857142858,2017-10-18
2017-11-01,1100,광주 북구,의복 소매업,301285.7142857143,2017-11-01
2017-11-15,1100,광주 북구,의복 소매업,199428.57142857142,2017-11-15
2017-11-29,1100,광주 북구,의복 소매업,116571.42857142858,2017-11-29
2017-12-13,1100,광주 북구,의복 소매업,202714.2857142857,2017-12-13
2017-12-27,1100,광주 북구,의복 소매업,56000.000000000015,2017-12-27
2018-01-10,1100,광주 북구,의복 소매업,90285.71428571428,2018-01-10
2018-01-24,1100,광주 북구,의복 소매업,97571.42857142858,2018-01-24
2018-02-07,1100,광주 북구,의복 소매업,73285.71428571429,2018-02-07
2018-02-21,1100,광주 북구,의복 소매업,181857.14285714284,2018-02-21
2018-03-07,1100,광주 북구,의복 소매업,156714.28571428574,2018-03-07
2018-03-21,1100,광주 북구,의복 소매업,331857.14285714284,2018-03-21
2018-04-04,1100,광주 북구,의복 소매업,181571.42857142858,2018-04-04
2018-04-18,1100,광주 북구,의복 소매업,248285.7142857143,2018-04-18
2018-05-02,1100,광주 북구,의복 소매업,178000.0,2018-05-02
2018-05-16,1100,광주 북구,의복 소매업,210857.14285714287,2018-05-16
2018-05-30,1100,광주 북구,의복 소매업,156428.57142857142,2018-05-30
2018-06-13,1100,광주 북구,의복 소매업,163142.85714285713,2018-06-13
2018-06-27,1100,광주 북구,의복 소매업,190285.71428571423,2018-06-27
2018-07-11,1100,광주 북구,의복 소매업,150571.4285714286,2018-07-11
2018-07-25,1100,광주 북구,의복 소매업,129285.71428571429,2018-07-25
2018-08-08,1100,광주 북구,의복 소매업,98000.00000000001,2018-08-08
2018-08-22,1100,광주 북구,의복 소매업,89142.85714285713,2018-08-22
2018-09-05,1100,광주 북구,의복 소매업,185714.28571428574,2018-09-05
2018-09-19,1100,광주 북구,의복 소매업,350428.5714285714,2018-09-19
2018-10-03,1100,광주 북구,의복 소매업,474285.7142857144,2018-10-03
2018-10-17,1100,광주 북구,의복 소매업,349285.7142857142,2018-10-17
2018-10-31,1100,광주 북구,의복 소매업,328000.00000000006,2018-10-31
2018-11-14,1100,광주 북구,의복 소매업,191999.99999999997,2018-11-14
2018-11-28,1100,광주 북구,의복 소매업,331285.7142857143,2018-11-28
2018-12-12,1100,광주 북구,의복 소매업,211428.57142857145,2018-12-12
2018-12-26,1100,광주 북구,의복 소매업,122428.5714285714,2018-12-26
2019-01-09,1100,광주 북구,의복 소매업,164285.7142857143,2019-01-09
2019-01-23,1100,광주 북구,의복 소매업,53714.28571428572,2019-01-23
2019-02-06,1100,광주 북구,의복 소매업,452999.9999999999,2019-02-06
2019-02-20,1100,광주 북구,의복 소매업,106428.57142857142,2019-02-20
2016-06-01,1101,광주 동구,두발 미용업,235999.99999999994,2016-06-01
2016-06-15,1101,광주 동구,두발 미용업,308714.28571428574,2016-06-15
2016-06-29,1101,광주 동구,두발 미용업,190571.42857142855,2016-06-29
2016-07-13,1101,광주 동구,두발 미용업,340571.4285714286,2016-07-13
2016-07-27,1101,광주 동구,두발 미용업,378571.42857142864,2016-07-27
2016-08-10,1101,광주 동구,두발 미용업,334428.5714285714,2016-08-10
2016-08-24,1101,광주 동구,두발 미용업,365285.71428571426,2016-08-24
2016-09-07,1101,광주 동구,두발 미용업,418428.57142857136,2016-09-07
2016-09-21,1101,광주 동구,두발 미용업,299999.99999999994,2016-09-21
2016-10-05,1101,광주 동구,두발 미용업,325285.71428571426,2016-10-05
2016-10-19,1101,광주 동구,두발 미용업,295000.0,2016-10-19
2016-11-02,1101,광주 동구,두발 미용업,376571.4285714285,2016-11-02
2016-11-16,1101,광주 동구,두발 미용업,265857.1428571429,2016-11-16
2016-11-30,1101,광주 동구,두발 미용업,281142.8571428571,2016-11-30
2016-12-14,1101,광주 동구,두발 미용업,255142.85714285713,2016-12-14
2016-12-28,1101,광주 동구,두발 미용업,361571.42857142846,2016-12-28
2017-01-11,1101,광주 동구,두발 미용업,281428.5714285714,2017-01-11
2017-01-25,1101,광주 동구,두발 미용업,160714.2857142857,2017-01-25
2017-02-08,1101,광주 동구,두발 미용업,346142.8571428571,2017-02-08
2017-02-22,1101,광주 동구,두발 미용업,354000.0,2017-02-22
2017-03-08,1101,광주 동구,두발 미용업,331571.4285714285,2017-03-08
2017-03-22,1101,광주 동구,두발 미용업,364142.85714285716,2017-03-22
2017-04-05,1101,광주 동구,두발 미용업,239000.0,2017-04-05
2017-04-19,1101,광주 동구,두발 미용업,302000.0,2017-04-19
2017-05-03,1101,광주 동구,두발 미용업,284000.0,2017-05-03
2017-05-17,1101,광주 동구,두발 미용업,372285.7142857144,2017-05-17
2017-05-31,1101,광주 동구,두발 미용업,259857.14285714287,2017-05-31
2017-06-14,1101,광주 동구,두발 미용업,288714.28571428574,2017-06-14
2017-06-28,1101,광주 동구,두발 미용업,292428.5714285714,2017-06-28
2017-07-12,1101,광주 동구,두발 미용업,247000.0,2017-07-12
2017-07-26,1101,광주 동구,두발 미용업,248857.14285714287,2017-07-26
2017-08-09,1101,광주 동구,두발 미용업,271000.0,2017-08-09
2017-08-23,1101,광주 동구,두발 미용업,226428.57142857142,2017-08-23
2017-09-06,1101,광주 동구,두발 미용업,302142.8571428571,2017-09-06
2017-09-20,1101,광주 동구,두발 미용업,226857.14285714287,2017-09-20
2017-10-04,1101,광주 동구,두발 미용업,151857.14285714284,2017-10-04
2017-10-18,1101,광주 동구,두발 미용업,164428.57142857142,2017-10-18
2017-11-01,1101,광주 동구,두발 미용업,214428.57142857142,2017-11-01
2017-11-15,1101,광주 동구,두발 미용업,212857.1428571428,2017-11-15
2017-11-29,1101,광주 동구,두발 미용업,135428.57142857142,2017-11-29
2017-12-13,1101,광주 동구,두발 미용업,155857.14285714284,2017-12-13
2017-12-27,1101,광주 동구,두발 미용업,195857.14285714284,2017-12-27
2018-01-10,1101,광주 동구,두발 미용업,196714.2857142857,2018-01-10
2018-01-24,1101,광주 동구,두발 미용업,174571.42857142855,2018-01-24
2018-02-07,1101,광주 동구,두발 미용업,201428.57142857142,2018-02-07
2018-02-21,1101,광주 동구,두발 미용업,199571.42857142852,2018-02-21
2018-03-07,1101,광주 동구,두발 미용업,179428.57142857142,2018-03-07
2018-03-21,1101,광주 동구,두발 미용업,182142.85714285716,2018-03-21
2018-04-04,1101,광주 동구,두발 미용업,148428.57142857142,2018-04-04
2018-04-18,1101,광주 동구,두발 미용업,215000.0,2018-04-18
2018-05-02,1101,광주 동구,두발 미용업,185571.4285714286,2018-05-02
2018-05-16,1101,광주 동구,두발 미용업,146571.42857142858,2018-05-16
2018-05-30,1101,광주 동구,두발 미용업,160428.57142857142,2018-05-30
2018-06-13,1101,광주 동구,두발 미용업,215999.99999999994,2018-06-13
2018-06-27,1101,광주 동구,두발 미용업,117142.85714285713,2018-06-27
2018-07-11,1101,광주 동구,두발 미용업,173571.42857142855,2018-07-11
2018-07-25,1101,광주 동구,두발 미용업,227142.85714285713,2018-07-25
2018-08-08,1101,광주 동구,두발 미용업,228285.71428571426,2018-08-08
2018-08-22,1101,광주 동구,두발 미용업,159571.42857142858,2018-08-22
2018-09-05,1101,광주 동구,두발 미용업,201428.57142857142,2018-09-05
2018-09-19,1101,광주 동구,두발 미용업,189000.0,2018-09-19
2018-10-03,1101,광주 동구,두발 미용업,109000.0,2018-10-03
2018-10-17,1101,광주 동구,두발 미용업,115714.28571428571,2018-10-17
2018-10-31,1101,광주 동구,두발 미용업,104714.28571428572,2018-10-31
2018-11-14,1101,광주 동구,두발 미용업,141142.85714285713,2018-11-14
2018-11-28,1101,광주 동구,두발 미용업,123000.00000000001,2018-11-28
2018-12-12,1101,광주 동구,두발 미용업,158714.2857142857,2018-12-12
2018-12-26,1101,광주 동구,두발 미용업,146714.2857142857,2018-12-26
2019-01-09,1101,광주 동구,두발 미용업,143714.2857142857,2019-01-09
2019-01-23,1101,광주 동구,두발 미용업,153857.14285714284,2019-01-23
2019-02-06,1101,광주 동구,두발 미용업,115142.85714285714,2019-02-06
