,store_id,region,type_of_business,amount,Date
2018-06-02,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,115814.28571428571,2018-06-02
2018-06-30,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,30714.285714285714,2018-06-30
2018-07-28,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,37742.857142857145,2018-07-28
2018-08-25,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,129499.99999999999,2018-08-25
2018-09-22,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,101000.0,2018-09-22
2018-10-20,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,161285.7142857143,2018-10-20
2018-11-17,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,175285.7142857143,2018-11-17
2018-12-15,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,315285.7142857143,2018-12-15
2019-01-12,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,136428.57142857142,2019-01-12
2019-02-09,941,경기 오산시,그 외 기타 분류 안된 가정용품 소매업,420428.5714285714,2019-02-09
2016-11-01,943,충남 천안시,기타 스포츠 교육기관,10869285.714285716,2016-11-01
2016-11-29,943,충남 천안시,기타 스포츠 교육기관,29142.857142857152,2016-11-29
2016-12-27,943,충남 천안시,기타 스포츠 교육기관,994942.8571428573,2016-12-27
2017-01-24,943,충남 천안시,기타 스포츠 교육기관,2155142.5714285714,2017-01-24
2017-02-21,943,충남 천안시,기타 스포츠 교육기관,2633285.714285714,2017-02-21
2017-03-21,943,충남 천안시,기타 스포츠 교육기관,1673857.1428571427,2017-03-21
2017-04-18,943,충남 천안시,기타 스포츠 교육기관,1590142.857142857,2017-04-18
2017-05-16,943,충남 천안시,기타 스포츠 교육기관,3196428.571428571,2017-05-16
2017-06-13,943,충남 천안시,기타 스포츠 교육기관,2460523.7142857146,2017-06-13
2017-07-11,943,충남 천안시,기타 스포츠 교육기관,1406161.8571428573,2017-07-11
2017-08-08,943,충남 천안시,기타 스포츠 교육기관,1652714.285714286,2017-08-08
2017-09-05,943,충남 천안시,기타 스포츠 교육기관,935571.4285714285,2017-09-05
2017-10-03,943,충남 천안시,기타 스포츠 교육기관,2191000.0,2017-10-03
2017-10-31,943,충남 천안시,기타 스포츠 교육기관,1635428.5714285716,2017-10-31
2017-11-28,943,충남 천안시,기타 스포츠 교육기관,1325942.8571428577,2017-11-28
2017-12-26,943,충남 천안시,기타 스포츠 교육기관,1704965.714285714,2017-12-26
2018-01-23,943,충남 천안시,기타 스포츠 교육기관,695394.2857142857,2018-01-23
2018-02-20,943,충남 천안시,기타 스포츠 교육기관,776308.5714285715,2018-02-20
2018-03-20,943,충남 천안시,기타 스포츠 교육기관,530000.0,2018-03-20
2018-04-17,943,충남 천안시,기타 스포츠 교육기관,361428.5714285714,2018-04-17
2018-05-15,943,충남 천안시,기타 스포츠 교육기관,946428.5714285716,2018-05-15
2018-06-12,943,충남 천안시,기타 스포츠 교육기관,621428.5714285715,2018-06-12
2018-07-10,943,충남 천안시,기타 스포츠 교육기관,525000.0,2018-07-10
2018-08-07,943,충남 천안시,기타 스포츠 교육기관,414285.7142857143,2018-08-07
2018-09-04,943,충남 천안시,기타 스포츠 교육기관,431428.5714285714,2018-09-04
2018-10-02,943,충남 천안시,기타 스포츠 교육기관,1026428.5714285715,2018-10-02
2018-10-30,943,충남 천안시,기타 스포츠 교육기관,817142.857142857,2018-10-30
2018-11-27,943,충남 천안시,기타 스포츠 교육기관,542142.8571428572,2018-11-27
2018-12-25,943,충남 천안시,기타 스포츠 교육기관,1604285.7142857143,2018-12-25
2019-01-22,943,충남 천안시,기타 스포츠 교육기관,759285.7142857142,2019-01-22
2019-02-19,943,충남 천안시,기타 스포츠 교육기관,125714.28571428572,2019-02-19
2016-06-01,945,경남 김해시,두발 미용업,204571.42857142855,2016-06-01
2016-06-29,945,경남 김해시,두발 미용업,226000.00000000003,2016-06-29
2016-07-27,945,경남 김해시,두발 미용업,185714.2857142857,2016-07-27
2016-08-24,945,경남 김해시,두발 미용업,137000.0,2016-08-24
2016-09-21,945,경남 김해시,두발 미용업,232428.57142857142,2016-09-21
2016-10-19,945,경남 김해시,두발 미용업,196142.85714285716,2016-10-19
2016-11-16,945,경남 김해시,두발 미용업,203428.57142857148,2016-11-16
2016-12-14,945,경남 김해시,두발 미용업,164571.42857142858,2016-12-14
2017-01-11,945,경남 김해시,두발 미용업,200287.14285714287,2017-01-11
2017-02-08,945,경남 김해시,두발 미용업,168001.42857142855,2017-02-08
2017-03-08,945,경남 김해시,두발 미용업,174857.14285714287,2017-03-08
2017-04-05,945,경남 김해시,두발 미용업,208142.8571428572,2017-04-05
2017-05-03,945,경남 김해시,두발 미용업,152571.42857142858,2017-05-03
2017-05-31,945,경남 김해시,두발 미용업,145428.57142857145,2017-05-31
2017-06-28,945,경남 김해시,두발 미용업,221428.5714285714,2017-06-28
2017-07-26,945,경남 김해시,두발 미용업,146428.57142857145,2017-07-26
2017-08-23,945,경남 김해시,두발 미용업,238428.57142857148,2017-08-23
2017-09-20,945,경남 김해시,두발 미용업,100142.85714285714,2017-09-20
2017-10-18,945,경남 김해시,두발 미용업,277285.71428571426,2017-10-18
2017-11-15,945,경남 김해시,두발 미용업,169142.85714285716,2017-11-15
2017-12-13,945,경남 김해시,두발 미용업,244285.71428571432,2017-12-13
2018-01-10,945,경남 김해시,두발 미용업,293142.8571428571,2018-01-10
2018-02-07,945,경남 김해시,두발 미용업,213828.57142857148,2018-02-07
2018-03-07,945,경남 김해시,두발 미용업,175000.00000000003,2018-03-07
2018-04-04,945,경남 김해시,두발 미용업,165857.14285714284,2018-04-04
2018-05-02,945,경남 김해시,두발 미용업,155842.85714285713,2018-05-02
2018-05-30,945,경남 김해시,두발 미용업,377601.4285714285,2018-05-30
2018-06-27,945,경남 김해시,두발 미용업,424828.5714285715,2018-06-27
2018-07-25,945,경남 김해시,두발 미용업,167571.42857142855,2018-07-25
2018-08-22,945,경남 김해시,두발 미용업,425285.7142857143,2018-08-22
2018-09-19,945,경남 김해시,두발 미용업,110480.0,2018-09-19
2018-10-17,945,경남 김해시,두발 미용업,184214.2857142857,2018-10-17
2018-11-14,945,경남 김해시,두발 미용업,263857.14285714284,2018-11-14
2018-12-12,945,경남 김해시,두발 미용업,169614.28571428574,2018-12-12
2019-01-09,945,경남 김해시,두발 미용업,324582.85714285716,2019-01-09
2019-02-06,945,경남 김해시,두발 미용업,256880.0,2019-02-06
2017-05-10,950,경기 남양주시,한식 음식점업,142.85714285714286,2017-05-10
2017-06-07,950,경기 남양주시,한식 음식점업,0.0,2017-06-07
2017-07-05,950,경기 남양주시,한식 음식점업,84428.57142857145,2017-07-05
2017-08-02,950,경기 남양주시,한식 음식점업,160857.14285714284,2017-08-02
2017-08-30,950,경기 남양주시,한식 음식점업,48428.57142857143,2017-08-30
2017-09-27,950,경기 남양주시,한식 음식점업,121928.5714285714,2017-09-27
2017-10-25,950,경기 남양주시,한식 음식점업,91857.14285714287,2017-10-25
2017-11-22,950,경기 남양주시,한식 음식점업,162142.8571428571,2017-11-22
2017-12-20,950,경기 남양주시,한식 음식점업,69428.57142857142,2017-12-20
2018-01-17,950,경기 남양주시,한식 음식점업,300785.71428571426,2018-01-17
2018-02-14,950,경기 남양주시,한식 음식점업,285500.0,2018-02-14
2018-03-14,950,경기 남양주시,한식 음식점업,350000.0,2018-03-14
2018-04-11,950,경기 남양주시,한식 음식점업,250642.8571428571,2018-04-11
2018-05-09,950,경기 남양주시,한식 음식점업,182285.7142857143,2018-05-09
2018-06-06,950,경기 남양주시,한식 음식점업,300357.14285714284,2018-06-06
2018-07-04,950,경기 남양주시,한식 음식점업,256500.00000000003,2018-07-04
2018-08-01,950,경기 남양주시,한식 음식점업,207000.0,2018-08-01
2018-08-29,950,경기 남양주시,한식 음식점업,256500.0,2018-08-29
2018-09-26,950,경기 남양주시,한식 음식점업,195871.42857142855,2018-09-26
2018-10-24,950,경기 남양주시,한식 음식점업,259557.14285714284,2018-10-24
2018-11-21,950,경기 남양주시,한식 음식점업,244571.42857142858,2018-11-21
2018-12-19,950,경기 남양주시,한식 음식점업,183571.42857142858,2018-12-19
2019-01-16,950,경기 남양주시,한식 음식점업,169642.85714285713,2019-01-16
2019-02-13,950,경기 남양주시,한식 음식점업,208557.14285714287,2019-02-13
2016-06-29,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",58114.28571428571,2016-06-29
2016-07-27,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2016-07-27
2016-08-24,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2016-08-24
2016-09-21,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2016-09-21
2016-10-19,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2016-10-19
2016-11-16,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",142.85714285714286,2016-11-16
2016-12-14,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",4142.857142857143,2016-12-14
2017-01-11,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2017-01-11
2017-02-08,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",0.0,2017-02-08
2017-03-08,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",36428.57142857143,2017-03-08
2017-04-05,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",167714.2857142857,2017-04-05
2017-05-03,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",373771.4285714285,2017-05-03
2017-05-31,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",189714.28571428574,2017-05-31
2017-06-28,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",288571.4285714285,2017-06-28
2017-07-26,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",128285.71428571428,2017-07-26
2017-08-23,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",245285.71428571432,2017-08-23
2017-09-20,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",143000.0,2017-09-20
2017-10-18,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",115714.2857142857,2017-10-18
2017-11-15,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",189428.57142857145,2017-11-15
2017-12-13,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",263142.85714285716,2017-12-13
2018-01-10,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",269571.4285714286,2018-01-10
2018-02-07,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",109428.57142857142,2018-02-07
2018-03-07,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",462142.85714285716,2018-03-07
2018-04-04,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",828428.5714285716,2018-04-04
2018-05-02,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",550858.5714285715,2018-05-02
2018-05-30,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",504285.7142857144,2018-05-30
2018-06-27,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",294857.14285714284,2018-06-27
2018-07-25,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",55571.428571428565,2018-07-25
2018-08-22,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",934285.7142857143,2018-08-22
2018-09-19,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",337857.1428571428,2018-09-19
2018-10-17,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",847857.142857143,2018-10-17
2018-11-14,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",390428.5714285714,2018-11-14
2018-12-12,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",1237857.1428571427,2018-12-12
2019-01-09,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",805428.5714285715,2019-01-09
2019-02-06,954,인천 동구,"섬유, 직물 및 의복액세서리 소매업",171285.7142857143,2019-02-06
2016-06-01,961,경남 김해시,한식 음식점업,635571.4285714285,2016-06-01
2016-06-29,961,경남 김해시,한식 음식점업,197714.28571428577,2016-06-29
2016-07-27,961,경남 김해시,한식 음식점업,230500.00000000003,2016-07-27
2016-08-24,961,경남 김해시,한식 음식점업,112642.85714285712,2016-08-24
2016-09-21,961,경남 김해시,한식 음식점업,220000.0,2016-09-21
2016-10-19,961,경남 김해시,한식 음식점업,182000.0,2016-10-19
2016-11-16,961,경남 김해시,한식 음식점업,257499.99999999997,2016-11-16
2016-12-14,961,경남 김해시,한식 음식점업,419071.4285714286,2016-12-14
2017-01-11,961,경남 김해시,한식 음식점업,518571.4285714286,2017-01-11
2017-02-08,961,경남 김해시,한식 음식점업,185785.71428571432,2017-02-08
2017-03-08,961,경남 김해시,한식 음식점업,239571.42857142858,2017-03-08
2017-04-05,961,경남 김해시,한식 음식점업,146571.42857142855,2017-04-05
2017-05-03,961,경남 김해시,한식 음식점업,187500.0,2017-05-03
2017-05-31,961,경남 김해시,한식 음식점업,333571.4285714287,2017-05-31
2017-06-28,961,경남 김해시,한식 음식점업,255428.57142857148,2017-06-28
2017-07-26,961,경남 김해시,한식 음식점업,236928.57142857145,2017-07-26
2017-08-23,961,경남 김해시,한식 음식점업,245357.14285714287,2017-08-23
2017-09-20,961,경남 김해시,한식 음식점업,147642.85714285713,2017-09-20
2017-10-18,961,경남 김해시,한식 음식점업,157285.71428571432,2017-10-18
2017-11-15,961,경남 김해시,한식 음식점업,144000.00000000003,2017-11-15
2017-12-13,961,경남 김해시,한식 음식점업,124857.14285714287,2017-12-13
2018-01-10,961,경남 김해시,한식 음식점업,311928.57142857136,2018-01-10
2018-02-07,961,경남 김해시,한식 음식점업,201428.5714285714,2018-02-07
2018-03-07,961,경남 김해시,한식 음식점업,224857.1428571428,2018-03-07
2018-04-04,961,경남 김해시,한식 음식점업,278428.5714285715,2018-04-04
2018-05-02,961,경남 김해시,한식 음식점업,264642.8571428571,2018-05-02
2018-05-30,961,경남 김해시,한식 음식점업,342857.1428571429,2018-05-30
2018-06-27,961,경남 김해시,한식 음식점업,266357.14285714284,2018-06-27
2018-07-25,961,경남 김해시,한식 음식점업,177571.42857142855,2018-07-25
2018-08-22,961,경남 김해시,한식 음식점업,260857.14285714284,2018-08-22
2018-09-19,961,경남 김해시,한식 음식점업,223499.99999999997,2018-09-19
2018-10-17,961,경남 김해시,한식 음식점업,452571.2857142858,2018-10-17
2018-11-14,961,경남 김해시,한식 음식점업,790071.4285714286,2018-11-14
2018-12-12,961,경남 김해시,한식 음식점업,649142.8571428573,2018-12-12
2019-01-09,961,경남 김해시,한식 음식점업,495500.00000000006,2019-01-09
2019-02-06,961,경남 김해시,한식 음식점업,396928.57142857136,2019-02-06
2016-12-27,966,경기 시흥시,치킨 전문점,300500.00000000006,2016-12-27
2017-01-24,966,경기 시흥시,치킨 전문점,330071.4285714286,2017-01-24
2017-02-21,966,경기 시흥시,치킨 전문점,416785.71428571426,2017-02-21
2017-03-21,966,경기 시흥시,치킨 전문점,386142.85714285716,2017-03-21
2017-04-18,966,경기 시흥시,치킨 전문점,489500.00000000006,2017-04-18
2017-05-16,966,경기 시흥시,치킨 전문점,427928.5714285714,2017-05-16
